MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
20,FV,100,11824,2,0,3,Lvl,AllPub,Corner,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,298,4,3,PConc,4,3,3,1,0,1,0,1685,1685,GasA,5,1,SBrkr,1685,0,0,1685,0,0,2,0,2,1,4,5,7,1,Gd,Attchd,2006,3,3,658,3,3,3,112,63,0,0,0,0,0,0,0,0,4,2007,WD,Normal
60,FV,85,10625,2,0,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,353,4,3,PConc,4,3,3,1,0,1,0,1158,1158,GasA,5,1,SBrkr,1158,1285,0,2443,0,0,2,1,4,1,4,9,5,1,Gd,BuiltIn,2004,2,3,744,3,3,3,193,127,0,0,0,0,0,0,0,0,6,2007,WD,Normal
20,RL,63,7500,2,0,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,PConc,4,3,1,1,0,1,0,1100,1100,GasA,5,1,SBrkr,1100,0,0,1100,0,0,1,1,3,1,3,6,7,0,0,0,0,0,0,0,0,0,3,0,136,0,0,0,0,0,0,0,0,6,2007,New,Partial
20,RL,63,7500,2,0,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,4,4,1,1,0,1,0,1143,1143,GasA,5,1,SBrkr,1143,0,0,1143,0,0,1,1,3,1,4,5,7,0,0,0,0,0,0,0,0,0,3,0,55,0,0,0,0,0,0,0,0,10,2007,WD,Normal
20,RL,60,12450,2,0,4,Lvl,AllPub,Inside,3,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,126,4,3,PConc,4,3,1,6,729,1,0,365,1094,GasA,5,1,SBrkr,1094,0,0,1094,1,0,1,0,3,1,4,6,7,0,0,Detchd,2004,1,2,576,3,3,3,0,0,0,0,0,0,0,0,0,0,5,2007,WD,Normal
20,RL,65,7441,2,0,3,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,4,3,PConc,4,3,1,1,0,1,0,1461,1461,GasA,5,1,SBrkr,1486,0,0,1486,0,0,2,0,3,1,4,7,7,0,0,Attchd,2006,2,2,566,3,3,3,0,32,0,0,0,0,0,0,0,0,6,2007,WD,Normal
60,RL,68,11613,2,0,2,Lvl,AllPub,Corner,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1997,Gable,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,4,3,1,5,480,1,0,384,864,GasA,5,1,SBrkr,920,900,0,1820,0,0,2,1,3,1,4,7,7,0,0,Attchd,1993,2,2,492,3,3,3,144,85,0,0,0,0,0,4,0,0,5,2007,WD,Normal
160,RL,50,8012,2,0,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,TwnhsE,2Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,0,0,3,3,CBlock,3,3,1,1,0,1,0,630,630,GasA,5,1,SBrkr,630,636,0,1266,0,0,1,1,2,1,3,5,7,2,TA,Attchd,1980,2,1,283,3,3,3,340,0,0,0,0,0,0,3,0,0,7,2007,WD,Normal
20,RL,64,6285,2,0,4,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,0,0,3,3,CBlock,4,3,1,2,138,3,351,405,894,GasA,3,1,SBrkr,894,0,0,894,1,0,1,0,2,1,3,5,7,0,0,Detchd,1979,1,1,308,3,3,3,192,0,0,0,0,0,0,0,0,0,3,2007,WD,Normal
20,RL,84,7476,2,0,4,Lvl,AllPub,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,0,0,3,3,CBlock,3,3,1,3,812,1,0,228,1040,GasA,3,1,SBrkr,1040,0,0,1040,1,0,1,1,3,1,3,5,7,0,0,Detchd,1991,3,2,686,3,3,3,188,0,0,0,0,0,0,0,0,0,6,2007,WD,Normal
60,RL,68,19522,2,0,3,Bnk,AllPub,Inside,3,Veenker,Norm,Norm,1Fam,2Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,272,4,3,PConc,4,3,1,6,727,1,0,496,1223,GasA,4,1,SBrkr,1271,1232,0,2503,1,0,2,1,3,1,4,7,7,1,TA,Attchd,1990,2,2,564,3,3,3,0,99,0,0,182,0,0,0,0,0,2,2007,WD,Normal
20,RL,44,10751,2,0,3,Lvl,AllPub,CulDSac,3,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,44,3,3,CBlock,2,3,4,5,787,1,0,250,1037,GasA,3,1,SBrkr,1037,0,0,1037,1,0,1,0,2,1,3,5,7,0,0,Attchd,1974,2,2,431,3,3,3,136,47,0,0,0,0,0,0,0,0,8,2007,WD,Normal
20,RL,43,12712,2,0,3,Lvl,AllPub,CulDSac,3,Sawyer,RRAe,Norm,1Fam,1Story,6,7,1973,2006,Gable,CompShg,CemntBd,CmentBd,0,0,3,3,CBlock,4,3,2,5,968,1,0,76,1044,GasA,3,1,SBrkr,1055,0,0,1055,1,0,1,0,2,1,4,5,7,1,TA,Attchd,1973,2,2,542,3,3,3,455,0,0,0,0,0,0,0,0,0,1,2007,WD,Abnorml
120,FV,45,4379,2,0,3,Lvl,AllPub,FR2,3,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,0,0,4,3,PConc,4,3,3,6,851,1,0,527,1378,GasA,5,1,SBrkr,1378,0,0,1378,1,0,2,0,2,1,4,6,7,1,Gd,Attchd,2004,3,2,540,3,3,3,160,56,0,0,0,0,0,0,0,0,7,2007,WD,Normal
120,FV,80,3523,2,2,3,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30,4,3,PConc,4,3,1,6,60,1,0,1081,1141,GasA,5,1,SBrkr,1151,0,0,1151,1,0,2,0,2,1,4,5,7,0,0,Attchd,2006,3,2,484,3,3,3,0,60,0,0,0,0,0,0,0,0,2,2007,New,Partial
120,FV,32,3784,2,2,3,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36,4,3,PConc,4,3,1,6,60,1,0,1451,1511,GasA,5,1,SBrkr,1565,0,0,1565,1,0,2,0,2,1,4,5,7,0,0,Attchd,2006,3,2,476,3,3,3,0,120,0,0,0,0,0,0,0,0,2,2007,New,Partial
120,FV,40,3606,2,2,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,5,4,1,6,937,1,0,415,1352,GasA,5,1,SBrkr,1352,0,0,1352,1,0,2,0,2,1,4,5,7,1,Gd,Attchd,2006,2,2,466,3,3,3,0,241,0,0,0,0,0,0,0,0,8,2007,New,Partial
120,FV,30,5330,2,2,2,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,4,3,1,1,0,1,0,1550,1550,GasA,5,1,SBrkr,1550,0,0,1550,0,0,2,1,2,1,4,5,7,0,0,Attchd,2007,3,2,528,3,3,3,0,102,0,0,0,0,0,0,0,0,7,2007,New,Partial
160,FV,24,2280,2,2,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,342,3,3,PConc,4,3,1,6,565,1,0,179,744,GasA,4,1,SBrkr,757,744,0,1501,1,0,2,1,3,1,3,6,7,1,TA,Detchd,1999,1,2,440,3,3,3,0,0,0,0,0,0,0,0,0,0,9,2007,WD,Normal
160,FV,24,2117,2,0,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216,4,3,PConc,4,3,1,6,417,1,0,339,756,GasA,5,1,SBrkr,769,804,0,1573,0,0,2,1,3,1,4,4,7,0,0,Detchd,2000,1,2,440,3,3,3,0,32,0,0,0,0,0,0,0,0,9,2007,WD,Normal
20,FV,73,7321,2,2,3,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,CemntBd,CmentBd,0,0,4,3,PConc,4,3,1,1,0,1,0,1339,1339,GasA,5,1,SBrkr,1358,0,0,1358,0,0,2,0,3,1,4,5,7,0,0,Detchd,1999,1,2,625,3,3,3,176,174,0,0,0,0,0,0,0,0,12,2007,COD,Normal
60,FV,68,8010,2,2,3,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,CemntBd,CmentBd,0,0,4,3,PConc,5,3,1,6,964,1,0,90,1054,GasA,5,1,SBrkr,1072,976,0,2048,1,0,2,1,3,1,4,8,7,2,Gd,Detchd,2003,1,2,552,3,3,3,0,48,0,0,180,0,0,0,0,0,8,2007,WD,Normal
60,FV,106,8413,2,0,3,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0,0,4,4,PConc,5,3,2,6,901,1,0,319,1220,GasA,5,1,SBrkr,1220,1142,0,2362,1,0,2,1,3,1,4,8,7,2,TA,Attchd,1998,2,2,1105,4,3,3,147,0,36,0,144,0,0,0,0,0,6,2007,WD,Normal
120,RL,50,9466,2,0,2,Lvl,AllPub,FR2,3,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1994,1995,Gable,CompShg,BrkFace,BrkFace,0,0,4,3,PConc,4,3,4,2,457,5,1037,0,1494,GasA,5,1,SBrkr,1494,0,0,1494,1,0,1,1,1,1,4,5,7,1,Gd,Attchd,1994,3,2,478,3,3,3,0,30,0,0,217,0,0,0,0,0,5,2007,WD,Normal
20,RL,80,12000,2,0,4,Lvl,AllPub,Inside,3,Veenker,Norm,Norm,1Fam,1Story,7,6,1980,1980,Hip,CompShg,VinylSd,MetalSd,BrkFace,600,4,3,CBlock,4,3,1,6,1732,1,0,270,2002,GasA,5,1,SBrkr,2362,0,0,2362,1,0,2,1,3,1,4,8,7,1,TA,Attchd,1980,2,2,546,4,3,3,180,16,0,0,0,0,0,0,0,0,3,2007,WD,Normal
20,RL,94,17778,2,0,3,Lvl,AllPub,Inside,3,Veenker,Norm,Norm,1Fam,1Story,8,5,1981,1981,Hip,CompShg,BrkFace,BrkFace,0,0,4,3,CBlock,4,3,4,5,1632,3,829,0,2461,GasA,4,1,SBrkr,2497,0,0,2497,1,0,2,0,2,1,4,7,7,2,Gd,Attchd,1981,2,2,676,3,3,3,266,0,0,0,0,0,0,0,0,0,3,2007,WD,Normal
20,RL,78,11700,2,0,4,Lvl,AllPub,Inside,3,NWAmes,RRAn,Norm,1Fam,1Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,41,3,3,CBlock,3,3,1,1,0,1,0,912,912,GasA,5,1,SBrkr,1152,0,0,1152,1,0,1,1,3,1,3,7,7,0,0,Attchd,1968,2,2,412,3,3,3,0,126,0,0,0,0,0,0,0,0,9,2007,CWD,Normal
60,RL,80,8000,2,0,4,Lvl,AllPub,Inside,3,NWAmes,PosA,Norm,1Fam,2Story,6,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,BrkFace,525,3,3,CBlock,3,3,1,3,915,1,0,93,1008,GasA,3,1,SBrkr,1403,1008,0,2411,1,0,2,1,4,1,3,8,7,1,Po,Attchd,1970,2,2,570,3,3,3,0,192,0,0,0,0,0,0,0,0,6,2007,WD,Normal
85,RL,68,8723,2,0,3,Lvl,AllPub,Inside,3,NWAmes,PosN,Norm,1Fam,SFoyer,6,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,0,0,3,3,PConc,4,3,3,4,973,1,0,0,973,GasA,5,1,SBrkr,1082,0,0,1082,1,0,1,0,3,1,3,6,7,0,0,Attchd,1969,1,2,480,3,3,3,160,0,0,0,0,0,0,0,0,0,1,2007,WD,Normal
20,RL,130,11700,2,0,4,Lvl,AllPub,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,196,3,3,PConc,4,3,1,5,910,1,0,385,1295,GasA,2,1,SBrkr,1295,0,0,1295,1,0,1,1,3,1,3,6,7,0,0,Attchd,1968,3,2,528,3,3,3,0,194,0,0,200,0,0,0,0,0,4,2007,WD,Normal
20,RL,108,11358,2,0,3,Lvl,AllPub,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,7,7,1972,1987,Hip,CompShg,Wd Sdng,Wd Sdng,0,0,3,3,CBlock,3,3,1,4,346,1,0,778,1124,GasA,3,1,SBrkr,1610,0,0,1610,0,0,2,0,3,1,4,8,7,1,TA,Attchd,1972,2,2,515,3,3,3,202,0,0,0,256,0,0,0,0,0,5,2007,WD,Normal
20,RL,80,9547,2,0,4,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,6,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,112,3,3,PConc,4,3,1,1,0,1,0,1594,1594,GasA,5,1,SBrkr,1594,0,0,1594,0,0,2,0,2,1,4,6,7,1,TA,Attchd,1993,2,2,472,3,3,3,190,80,0,0,0,0,0,0,0,0,7,2007,WD,Normal
60,RL,78,10530,2,0,4,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194,4,3,PConc,4,3,1,6,819,1,0,329,1148,GasA,5,1,SBrkr,1091,984,0,2075,1,0,2,1,3,1,4,8,7,1,Gd,Attchd,1993,1,2,473,3,3,3,235,86,0,0,0,0,0,0,0,0,8,2007,WD,Normal
20,RL,88,10738,2,0,3,Lvl,AllPub,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,6,7,1966,1966,Hip,CompShg,HdBoard,HdBoard,0,0,3,3,CBlock,3,3,1,5,792,1,0,301,1093,GasA,4,1,SBrkr,1093,0,0,1093,1,0,2,0,3,1,3,6,7,1,Fa,Attchd,1966,2,2,484,3,3,3,224,0,0,0,0,0,0,3,Shed,400,11,2007,WD,Normal
20,RL,80,10800,2,0,4,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,203,3,3,CBlock,3,3,1,4,617,3,264,171,1052,GasA,3,1,SBrkr,1052,0,0,1052,1,0,1,0,3,1,3,6,7,0,0,Attchd,1963,3,1,311,3,3,3,0,133,0,0,0,0,0,0,0,0,2,2007,COD,Normal
20,RL,70,8050,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,0,0,3,3,CBlock,3,3,1,5,474,4,38,437,949,GasA,3,1,SBrkr,1107,0,0,1107,1,0,1,0,3,1,4,5,7,0,0,Attchd,1967,2,1,308,3,3,3,88,64,0,0,0,0,0,0,0,0,3,2007,WD,Normal
90,RL,68,10899,2,0,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,Duplex,1Story,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,0,0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,0,SBrkr,1224,0,0,1224,0,0,2,0,2,2,3,8,7,0,0,CarPort,1964,1,3,530,3,3,3,0,0,0,0,0,0,0,0,0,0,4,2007,WD,Normal
20,RL,74,7450,2,0,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,0,0,3,3,CBlock,3,3,1,3,438,2,206,250,894,GasA,4,1,SBrkr,1074,0,0,1074,0,0,1,0,2,1,4,6,6,1,Gd,Detchd,1966,1,2,396,3,3,3,0,72,0,0,0,0,0,2,0,0,1,2007,WD,Normal
20,RL,68,14357,2,0,3,Lvl,AllPub,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,0,0,3,3,CBlock,3,3,1,5,311,2,167,386,864,GasA,3,1,SBrkr,1187,0,0,1187,1,0,1,0,2,1,3,6,7,1,TA,Attchd,1961,2,2,440,3,3,3,128,0,0,0,0,0,0,0,0,0,8,2007,CWD,Normal
20,RL,76,8243,2,0,3,Lvl,AllPub,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,56,3,4,CBlock,3,3,1,5,700,1,0,264,964,GasA,5,1,SBrkr,964,0,0,964,0,0,1,0,3,1,3,5,7,1,Fa,Detchd,1985,3,2,784,3,3,3,170,0,0,0,0,0,0,4,0,0,2,2007,WD,Normal
20,RL,70,8680,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,CemntBd,CmentBd,0,0,3,3,CBlock,3,3,1,1,0,1,0,894,894,GasA,3,1,SBrkr,894,0,0,894,0,0,1,0,3,1,3,5,7,0,0,Detchd,1965,1,1,312,3,3,3,0,0,0,0,0,0,0,0,0,0,1,2007,WD,Normal
20,RL,80,8800,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,7,6,1966,1966,Hip,CompShg,HdBoard,Plywood,BrkFace,202,3,3,CBlock,3,3,1,4,654,1,0,520,1174,GasA,5,1,SBrkr,1200,0,0,1200,0,1,2,0,3,1,3,6,7,1,TA,Attchd,1966,2,2,440,3,3,3,0,0,0,0,0,0,0,3,0,0,10,2007,CWD,Normal
80,RL,80,9200,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,98,3,3,CBlock,3,3,4,6,494,1,0,548,1042,GasA,3,1,SBrkr,1042,0,0,1042,0,0,2,0,3,1,3,5,7,0,0,Attchd,1965,2,2,440,3,3,3,192,0,0,0,0,0,0,4,0,0,5,2007,WD,Normal
60,RL,80,8800,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,2Story,6,7,1964,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,306,3,4,CBlock,3,3,1,5,414,1,0,431,845,GasA,5,1,SBrkr,845,1309,0,2154,0,0,2,1,5,1,3,8,7,1,Gd,Attchd,1964,2,2,539,3,3,3,0,0,0,0,161,0,0,3,0,0,7,2007,WD,Normal
20,RL,68,11382,2,0,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,Wd Sdng,Plywood,BrkFace,212,3,3,CBlock,3,3,1,5,54,3,543,533,1130,GasA,3,1,SBrkr,1374,0,0,1374,0,1,1,0,3,1,3,7,7,1,TA,Attchd,1964,2,1,286,3,3,3,0,28,84,0,0,0,0,3,0,0,8,2007,WD,Normal
20,RL,68,22002,2,0,4,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,7,1959,1991,Gable,CompShg,MetalSd,MetalSd,BrkFace,136,3,4,CBlock,3,3,2,5,1386,1,0,206,1592,GasA,4,1,SBrkr,1652,0,0,1652,1,0,1,1,3,1,4,6,7,1,Gd,Attchd,1959,2,2,510,3,3,3,0,0,0,0,201,0,0,0,0,0,7,2007,WD,Normal
45,RL,85,12172,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,0,0,3,3,PConc,3,3,1,2,130,3,259,433,822,GasA,3,1,SBrkr,908,0,0,908,0,0,1,0,2,1,3,4,7,0,0,Attchd,1975,1,2,512,3,3,3,284,24,0,0,192,0,0,3,0,0,10,2007,WD,Normal
20,RL,50,5000,2,0,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,3,3,1946,1950,Gable,CompShg,WdShing,Wd Shng,0,0,2,2,CBlock,2,2,1,2,299,1,0,367,666,GasA,2,0,SBrkr,666,0,0,666,0,1,1,0,2,1,4,4,7,0,0,0,0,0,0,0,0,0,1,0,52,0,0,0,0,0,3,0,0,4,2007,WD,Normal
50,RL,51,3500,2,0,4,Lvl,AllPub,Inside,3,BrkSide,Feedr,Norm,1Fam,1.5Fin,3,5,1945,1950,Gable,CompShg,MetalSd,MetalSd,0,0,3,3,CBlock,3,3,1,2,144,1,0,226,370,GasA,3,0,FuseA,442,228,0,670,1,0,1,0,2,1,2,4,7,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,3,Shed,2000,7,2007,WD,Normal
20,RL,50,5175,2,0,4,Lvl,AllPub,Inside,3,BrkSide,RRAn,Feedr,1Fam,1Story,5,8,1958,2000,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,CBlock,3,3,1,4,150,5,404,254,808,GasA,5,1,SBrkr,808,0,0,808,0,0,1,0,2,1,3,5,7,0,0,Detchd,1963,1,1,308,3,3,1,143,0,0,0,0,0,0,0,0,0,7,2007,COD,Normal
20,RL,80,9600,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Hip,CompShg,HdBoard,HdBoard,BrkFace,176,3,4,CBlock,3,3,1,4,368,1,0,710,1078,GasA,5,1,SBrkr,1150,0,0,1150,1,0,1,0,2,1,3,6,7,0,0,Attchd,1955,3,1,288,3,3,3,0,0,0,0,175,0,0,3,0,0,10,2007,WD,Normal
90,RL,63,8668,2,0,4,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,Duplex,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,0,0,3,3,CBlock,3,3,1,1,0,1,0,1560,1560,GasA,3,1,SBrkr,1560,0,0,1560,0,0,2,0,4,2,3,8,7,0,0,Detchd,1968,1,3,792,3,3,3,0,0,0,0,0,0,0,0,0,0,5,2007,WD,Normal
85,RL,68,10050,2,0,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,87,3,3,CBlock,3,3,3,6,602,1,0,191,793,GasA,5,1,SBrkr,1280,0,0,1280,0,1,2,0,3,1,3,6,7,1,TA,Basment,1966,3,2,432,3,3,3,140,40,0,0,0,0,0,0,0,0,6,2007,WD,Normal
80,RL,100,9600,2,0,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,5,1961,1961,Hip,CompShg,WdShing,Wd Shng,BrkFace,291,3,3,CBlock,3,3,3,5,600,1,0,618,1218,GasA,3,1,SBrkr,1254,0,0,1254,1,0,1,0,3,1,3,6,7,1,Gd,Attchd,1961,2,2,525,3,3,3,0,0,0,0,168,0,0,0,0,0,5,2007,WD,Normal
20,RL,73,8760,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,7,1957,1999,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,CBlock,3,3,1,5,873,1,0,63,936,GasA,3,1,SBrkr,936,0,0,936,1,0,1,0,2,1,4,4,7,0,0,Attchd,1957,2,1,315,3,3,3,0,0,0,219,0,0,0,0,0,0,9,2007,WD,Normal
20,RL,65,6860,2,0,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,54,3,3,CBlock,3,3,1,6,908,1,0,100,1008,GasA,5,1,SBrkr,1008,0,0,1008,1,0,1,0,3,1,2,6,7,0,0,Detchd,1964,1,1,308,3,3,3,0,0,0,0,0,0,0,0,0,0,12,2007,WD,Normal
20,RL,60,8250,2,0,4,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,0,0,3,3,CBlock,3,3,1,5,288,1,0,765,1053,GasA,4,1,SBrkr,1053,0,0,1053,1,0,1,0,3,1,4,6,7,0,0,2Types,1994,2,2,692,3,3,3,240,0,0,0,109,0,0,0,0,0,7,2007,WD,Normal
20,RL,70,9100,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,HdBoard,HdBoard,BrkCmn,69,3,3,CBlock,3,3,1,1,0,1,0,1144,1144,GasA,3,1,SBrkr,1144,0,0,1144,0,0,1,0,3,1,3,6,7,1,Gd,Attchd,1960,2,1,336,3,3,3,0,0,0,0,0,0,0,0,0,0,6,2007,WD,Normal
20,RL,80,9736,2,0,4,Lvl,AllPub,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1969,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,289,3,3,CBlock,3,3,1,4,668,3,138,525,1331,GasA,4,1,SBrkr,1721,0,0,1721,0,0,1,0,4,1,3,8,7,3,TA,Attchd,1957,1,2,464,3,3,3,0,0,0,0,0,0,0,0,0,0,4,2007,WD,Normal
20,RL,72,9770,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,0,0,3,3,CBlock,3,3,1,3,512,1,0,410,922,GasA,3,1,FuseA,922,0,0,922,1,0,1,0,2,1,3,5,7,0,0,Attchd,1957,1,1,308,3,3,3,0,34,0,0,0,0,0,2,0,0,4,2007,WD,Normal
20,RL,70,12198,2,0,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1975,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,CBlock,3,3,3,3,780,1,0,424,1204,GasA,3,1,SBrkr,1411,0,0,1411,0,0,1,0,3,1,3,7,7,1,TA,Attchd,1955,2,1,310,3,3,3,278,82,0,0,0,0,0,0,0,0,6,2007,COD,Normal
